N,perturbation_type,lambda_base,lambda_mult,p_const,lambda_actual,lambda_rounded,TP_mean,FP_mean,FN_mean,TN_mean,recall_mean,precision_mean,f1_mean,mcc_mean,n_predicted_mean,n_true_mean,runtime_mean,TP_sd,FP_sd,FN_sd,TN_sd,recall_sd,precision_sd,f1_sd,mcc_sd,n_predicted_sd,runtime_sd,n_runs,predicted_ratio,tp_fn_tradeoff
10,lambda_half,0.602781294882297,0.33,NA,0.8196172407183209,0.82,16.7,0.02,0.3,27.98,0.9823529411764705,0.9988888888888888,0.9902997835497837,0.9850859586398144,16.72,17,3.0465890169143686,0.5050762722761054,0.1414213562373095,0.5050762722761054,0.1414213562373095,0.029710368957418062,0.007856742013183928,0.015620123051896142,0.023867758950220284,0.5360475154083919,1.5991270882275521,50,0.9835294117647058,16.4
10,lambda_half,0.602781294882297,0.5,NA,0.7397887197211216,0.74,15.46,0.16,1.54,27.84,0.9094117647058824,0.9907679738562091,0.9472138729392051,0.9212264654489446,15.62,17,4.443735227584839,0.9082389328715619,0.42185208743524,0.9082389328715619,0.42185208743524,0.05342581958067995,0.024166147070779187,0.028741098128695464,0.0407675572013054,1.104536101718726,1.301391008409486,50,0.9188235294117647,13.920000000000002
20,const_high,0.339363564550877,NA,0.85,0.85,0.85,33.36,0.08,3.64,152.92,0.9016216216216217,0.9976965452847806,0.9470950717873516,0.9370248914725343,33.44,37,1.8801680946350094,0.7216760537322908,0.27404751561786966,0.7216760537322908,0.27404751561786966,0.019504758208980805,0.007893086737266877,0.010720663806574712,0.012471528643983786,0.8121525944886797,0.6233676500243254,50,0.9037837837837838,29.72
20,const_high,0.339363564550877,NA,0.9,0.9,0.9,34.58,0.04,2.42,152.96,0.9345945945945947,0.9989181286549708,0.9654652101344748,0.9584794296459195,34.62,37,1.9717370414733881,0.991597350804473,0.1979486637221574,0.991597350804473,0.1979486637221574,0.026799928400120885,0.005355911160377782,0.013716767551513808,0.016149326751598574,1.0669429914193052,0.6585808437965015,50,0.9356756756756756,32.16
20,const_high,0.339363564550877,NA,0.95,0.95,0.95,35.44,0.02,1.56,152.98,0.9578378378378379,0.9994594594594595,0.9781035308895621,0.9733871808204672,35.46,37,1.82844633102417,0.7045044574821687,0.1414213562373095,0.7045044574821687,0.1414213562373095,0.019040661013031566,0.0038221988172245738,0.009913032925524966,0.011865280306756465,0.7342912729083656,0.6613388604877296,50,0.9583783783783784,33.879999999999995
20,const_low,0.339363564550877,NA,0.01,0.01,0.01,20.46,0.02,16.54,152.98,0.5529729729729733,0.9991666666666666,0.7091724258724985,0.7049608679240444,20.48,37,1.9283288383483888,2.7196188208299055,0.1414213562373095,2.7196188208299055,0.1414213562373095,0.07350321137378127,0.005892556509887938,0.05858146530716005,0.05155027000211362,2.7422618401604177,0.6237746977126601,50,0.5535135135135135,3.9200000000000017
20,const_low,0.339363564550877,NA,0.03,0.03,0.03,18.16,0.08,18.84,152.92,0.49081081081081085,0.9962608695652174,0.65632784567531,0.658743210948781,18.24,37,1.7171130800247192,1.6333263917664516,0.27404751561786966,1.6333263917664516,0.27404751561786966,0.044143956534228666,0.012842581846777699,0.03827677742756098,0.030793526034958944,1.767738091229488,0.6190892934924864,50,0.49297297297297293,-0.6799999999999997
20,const_low,0.339363564550877,NA,0.05,0.05,0.05,16.66,0.08,20.34,152.92,0.45027027027027,0.9959082125603864,0.6184495384225392,0.6277941456020325,16.74,37,2.00391936302185,1.8251083277885907,0.27404751561786966,1.8251083277885907,0.27404751561786966,0.0493272521023945,0.014088685902036555,0.04563450439401382,0.03623527716145964,1.9358065344386846,0.6488811633380069,50,0.45243243243243236,-3.6799999999999997
20,lambda_double,0.339363564550877,2,NA,0.5072622609764248,0.507,22.22,0.32,14.78,152.68,0.6005405405405407,0.987747623468763,0.7433549768572596,0.7323963857362018,22.54,37,1.8877167129516603,2.9436198734183856,0.7125693664765672,2.9436198734183856,0.7125693664765672,0.07955729387617277,0.026184237795604203,0.060100330248768694,0.0525787061942704,3.2776920700582064,0.6100151668495207,50,0.6091891891891892,7.4399999999999995
20,lambda_double,0.339363564550877,3,NA,0.3612840840652303,0.361,22.22,0.02,14.78,152.98,0.6005405405405408,0.9992592592592593,0.7481650221077755,0.7389149755143962,22.24,37,1.7611199903488162,2.4183819856613695,0.1414213562373095,2.4183819856613695,0.1414213562373095,0.06536167528814514,0.005237828008789233,0.04964830975218829,0.04474501814937247,2.4541510024562756,0.6235622025376447,50,0.601081081081081,7.4399999999999995
