"scenario","replicate","procedure","global_reject","tpr","precision","fdp","fwer","set_size_error","jaccard","n_selected"
"localized_positive",839,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",840,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",840,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",840,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",841,"unadjusted",TRUE,0.666666666666667,0.571428571428571,0.428571428571429,1,1,0.444444444444444,7
"localized_positive",841,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",841,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",842,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",842,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",842,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",843,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",843,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",843,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",844,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",844,"Holm",TRUE,0.166666666666667,0.5,0.5,1,-4,0.142857142857143,2
"localized_positive",844,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",845,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",845,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",845,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",846,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",846,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",846,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",847,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",847,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",847,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",848,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",848,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",848,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",849,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",849,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",849,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",850,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",850,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",850,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",851,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",851,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",851,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",852,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",852,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",852,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",853,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",853,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",853,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",854,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",854,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",854,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",855,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",855,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",855,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",856,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",856,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",856,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",857,"unadjusted",TRUE,0.833333333333333,0.714285714285714,0.285714285714286,1,1,0.625,7
"localized_positive",857,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",857,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",858,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",858,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",858,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",859,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",859,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",859,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",860,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",860,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",860,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",861,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",861,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",861,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",862,"unadjusted",TRUE,1,0.857142857142857,0.142857142857143,1,1,0.857142857142857,7
"localized_positive",862,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",862,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",863,"unadjusted",TRUE,1,1,0,0,0,1,6
"localized_positive",863,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",863,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",864,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",864,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",864,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",865,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",865,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",865,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",866,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"localized_positive",866,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",866,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",867,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",867,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",867,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",868,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",868,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",868,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",869,"unadjusted",TRUE,0.333333333333333,0.5,0.5,1,-2,0.25,4
"localized_positive",869,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",869,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",870,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",870,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",870,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",871,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",871,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",871,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",872,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",872,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",872,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",873,"unadjusted",TRUE,0.833333333333333,0.714285714285714,0.285714285714286,1,1,0.625,7
"localized_positive",873,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",873,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",874,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",874,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",874,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",875,"unadjusted",TRUE,0.333333333333333,0.666666666666667,0.333333333333333,1,-3,0.285714285714286,3
"localized_positive",875,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",875,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",876,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",876,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",876,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",877,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"localized_positive",877,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",877,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",878,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",878,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",878,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",879,"unadjusted",TRUE,0.5,0.6,0.4,1,-1,0.375,5
"localized_positive",879,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",879,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",880,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",880,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",880,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",881,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",881,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",881,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",882,"unadjusted",TRUE,0.833333333333333,0.714285714285714,0.285714285714286,1,1,0.625,7
"localized_positive",882,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",882,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",883,"unadjusted",FALSE,0.166666666666667,0.5,0.5,1,-4,0.142857142857143,2
"localized_positive",883,"Holm",FALSE,0,0,0,0,-6,0,0
"localized_positive",883,"BY",FALSE,0,0,0,0,-6,0,0
"localized_positive",884,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",884,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",884,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",885,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",885,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",885,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",886,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",886,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",886,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",887,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",887,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",887,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",888,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",888,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",888,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",889,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",889,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",889,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",890,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",890,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",890,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",891,"unadjusted",TRUE,0.166666666666667,0.5,0.5,1,-4,0.142857142857143,2
"localized_positive",891,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",891,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",892,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",892,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",892,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",893,"unadjusted",TRUE,1,1,0,0,0,1,6
"localized_positive",893,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",893,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",894,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",894,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",894,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",895,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",895,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",895,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",896,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",896,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",896,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",897,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",897,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",897,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",898,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"localized_positive",898,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",898,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",899,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",899,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",899,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",900,"unadjusted",TRUE,0.833333333333333,0.714285714285714,0.285714285714286,1,1,0.625,7
"localized_positive",900,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",900,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",901,"unadjusted",TRUE,1,0.857142857142857,0.142857142857143,1,1,0.857142857142857,7
"localized_positive",901,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",901,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",902,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",902,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",902,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",903,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",903,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",903,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",904,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",904,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",904,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",905,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",905,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",905,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",906,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",906,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",906,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",907,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",907,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",907,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",908,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",908,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",908,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",909,"unadjusted",TRUE,0,0,1,1,-5,0,1
"localized_positive",909,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",909,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",910,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",910,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",910,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",911,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",911,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",911,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",912,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",912,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",912,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",913,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"localized_positive",913,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",913,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",914,"unadjusted",TRUE,0.333333333333333,0.666666666666667,0.333333333333333,1,-3,0.285714285714286,3
"localized_positive",914,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",914,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",915,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"localized_positive",915,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",915,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",916,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",916,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",916,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",917,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",917,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",917,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",918,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",918,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",918,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",919,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",919,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",919,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",920,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"localized_positive",920,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",920,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",921,"unadjusted",TRUE,0.333333333333333,0.666666666666667,0.333333333333333,1,-3,0.285714285714286,3
"localized_positive",921,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",921,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",922,"unadjusted",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",922,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",922,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",923,"unadjusted",TRUE,0.666666666666667,0.666666666666667,0.333333333333333,1,0,0.5,6
"localized_positive",923,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",923,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",924,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",924,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",924,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",925,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",925,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",925,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",926,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",926,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",926,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",927,"unadjusted",TRUE,1,1,0,0,0,1,6
"localized_positive",927,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",927,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",928,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",928,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",928,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",929,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",929,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",929,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",930,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",930,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",930,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",931,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",931,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",931,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",932,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",932,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",932,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",933,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",933,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",933,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",934,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",934,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",934,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",935,"unadjusted",TRUE,1,1,0,0,0,1,6
"localized_positive",935,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",935,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",936,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",936,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",936,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",937,"unadjusted",TRUE,0.833333333333333,0.833333333333333,0.166666666666667,1,0,0.714285714285714,6
"localized_positive",937,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",937,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",938,"unadjusted",TRUE,0.666666666666667,0.8,0.2,1,-1,0.571428571428571,5
"localized_positive",938,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",938,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",939,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",939,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",939,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",940,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",940,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",940,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",941,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",941,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",941,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",942,"unadjusted",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",942,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",942,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",943,"unadjusted",TRUE,0.333333333333333,0.666666666666667,0.333333333333333,1,-3,0.285714285714286,3
"localized_positive",943,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",943,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",944,"unadjusted",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",944,"Holm",TRUE,0,0,0,0,-6,0,0
"localized_positive",944,"BY",TRUE,0,0,0,0,-6,0,0
"localized_positive",945,"unadjusted",TRUE,0.666666666666667,1,0,0,-2,0.666666666666667,4
"localized_positive",945,"Holm",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",945,"BY",TRUE,0.333333333333333,1,0,0,-4,0.333333333333333,2
"localized_positive",946,"unadjusted",TRUE,0.833333333333333,1,0,0,-1,0.833333333333333,5
"localized_positive",946,"Holm",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",946,"BY",TRUE,0.5,1,0,0,-3,0.5,3
"localized_positive",947,"unadjusted",TRUE,0.5,0.75,0.25,1,-2,0.428571428571429,4
"localized_positive",947,"Holm",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
"localized_positive",947,"BY",TRUE,0.166666666666667,1,0,0,-5,0.166666666666667,1
